_ID,NAME,EMAIL,DESIGNATION,APPROVER,APPROVAL,STATUS,SKILLS,ORGANIZATION,DURATIONINWEEKS,PROJECTNAME,YEARS,SKILLSGAINED,MENTOR,CLIENT,SKILLMODE
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Travis Boyd,approved,Slides,"Martinez, Powers and Diaz",32,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Rachel Olson,deny,ADF,"Martinez, Powers and Diaz",32,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Melody Hall,approved,React Native,"Martinez, Powers and Diaz",32,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Hannah Hernandez,approved,React Native,"Martinez, Powers and Diaz",32,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Kelly Gilbert,pending,ADF,"Martinez, Powers and Diaz",32,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Travis Boyd,approved,Slides,"Martinez, Powers and Diaz",32,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Rachel Olson,deny,ADF,"Martinez, Powers and Diaz",32,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Melody Hall,approved,React Native,"Martinez, Powers and Diaz",32,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Hannah Hernandez,approved,React Native,"Golden, Hunt and Williams",15,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Kelly Gilbert,pending,ADF,"Golden, Hunt and Williams",15,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Travis Boyd,approved,Slides,"Golden, Hunt and Williams",15,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Rachel Olson,deny,ADF,"Golden, Hunt and Williams",15,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Melody Hall,approved,React Native,"Golden, Hunt and Williams",15,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Hannah Hernandez,approved,React Native,"Golden, Hunt and Williams",15,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Kelly Gilbert,pending,ADF,"Golden, Hunt and Williams",15,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Travis Boyd,approved,Slides,"Golden, Hunt and Williams",15,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Rachel Olson,deny,ADF,"Golden, Hunt and Williams",15,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Melody Hall,approved,React Native,"Golden, Hunt and Williams",15,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Hannah Hernandez,approved,React Native,Perez-Caldwell,10,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Kelly Gilbert,pending,ADF,Perez-Caldwell,10,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Travis Boyd,approved,Slides,Perez-Caldwell,10,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Rachel Olson,deny,ADF,Perez-Caldwell,10,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Melody Hall,approved,React Native,Perez-Caldwell,10,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Hannah Hernandez,approved,React Native,Perez-Caldwell,10,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Kelly Gilbert,pending,ADF,Perez-Caldwell,10,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Travis Boyd,approved,Slides,Perez-Caldwell,10,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Rachel Olson,deny,ADF,Perez-Caldwell,10,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Melody Hall,approved,React Native,Perez-Caldwell,10,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Hannah Hernandez,approved,React Native,Johnson Group,22,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Kelly Gilbert,pending,ADF,Johnson Group,22,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Travis Boyd,approved,Slides,Johnson Group,22,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Rachel Olson,deny,ADF,Johnson Group,22,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Melody Hall,approved,React Native,Johnson Group,22,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Hannah Hernandez,approved,React Native,Johnson Group,22,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Kelly Gilbert,pending,ADF,Johnson Group,22,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Travis Boyd,approved,Slides,Johnson Group,22,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Rachel Olson,deny,ADF,Johnson Group,22,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Melody Hall,approved,React Native,Johnson Group,22,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Hannah Hernandez,approved,React Native,"Martinez, Powers and Diaz",32,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Kelly Gilbert,pending,ADF,"Martinez, Powers and Diaz",32,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Travis Boyd,approved,Slides,"Martinez, Powers and Diaz",32,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Rachel Olson,deny,ADF,"Martinez, Powers and Diaz",32,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Melody Hall,approved,React Native,"Martinez, Powers and Diaz",32,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Hannah Hernandez,approved,React Native,"Martinez, Powers and Diaz",32,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Kelly Gilbert,pending,ADF,"Martinez, Powers and Diaz",32,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Travis Boyd,approved,Slides,"Martinez, Powers and Diaz",32,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Rachel Olson,deny,ADF,"Martinez, Powers and Diaz",32,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Melody Hall,approved,React Native,"Martinez, Powers and Diaz",32,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Hannah Hernandez,approved,React Native,"Golden, Hunt and Williams",15,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Kelly Gilbert,pending,ADF,"Golden, Hunt and Williams",15,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Travis Boyd,approved,Slides,"Golden, Hunt and Williams",15,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Rachel Olson,deny,ADF,"Golden, Hunt and Williams",15,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Melody Hall,approved,React Native,"Golden, Hunt and Williams",15,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Hannah Hernandez,approved,React Native,"Golden, Hunt and Williams",15,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Kelly Gilbert,pending,ADF,"Golden, Hunt and Williams",15,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Travis Boyd,approved,Slides,"Golden, Hunt and Williams",15,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Rachel Olson,deny,ADF,"Golden, Hunt and Williams",15,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Melody Hall,approved,React Native,"Golden, Hunt and Williams",15,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Hannah Hernandez,approved,React Native,Perez-Caldwell,10,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Kelly Gilbert,pending,ADF,Perez-Caldwell,10,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Travis Boyd,approved,Slides,Perez-Caldwell,10,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Rachel Olson,deny,ADF,Perez-Caldwell,10,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Melody Hall,approved,React Native,Perez-Caldwell,10,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Hannah Hernandez,approved,React Native,Perez-Caldwell,10,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Kelly Gilbert,pending,ADF,Perez-Caldwell,10,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Travis Boyd,approved,Slides,Perez-Caldwell,10,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Rachel Olson,deny,ADF,Perez-Caldwell,10,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Melody Hall,approved,React Native,Perez-Caldwell,10,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Hannah Hernandez,approved,React Native,Johnson Group,22,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Kelly Gilbert,pending,ADF,Johnson Group,22,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Travis Boyd,approved,Slides,Johnson Group,22,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Rachel Olson,deny,ADF,Johnson Group,22,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Melody Hall,approved,React Native,Johnson Group,22,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Hannah Hernandez,approved,React Native,Johnson Group,22,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Kelly Gilbert,pending,ADF,Johnson Group,22,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Travis Boyd,approved,Slides,Johnson Group,22,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Rachel Olson,deny,ADF,Johnson Group,22,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Melody Hall,approved,React Native,Johnson Group,22,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Hannah Hernandez,approved,React Native,"Martinez, Powers and Diaz",32,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Kelly Gilbert,pending,ADF,"Martinez, Powers and Diaz",32,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Travis Boyd,approved,Slides,"Martinez, Powers and Diaz",32,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Rachel Olson,deny,ADF,"Martinez, Powers and Diaz",32,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Melody Hall,approved,React Native,"Martinez, Powers and Diaz",32,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Hannah Hernandez,approved,React Native,"Martinez, Powers and Diaz",32,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Kelly Gilbert,pending,ADF,"Martinez, Powers and Diaz",32,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Travis Boyd,approved,Slides,"Martinez, Powers and Diaz",32,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Rachel Olson,deny,ADF,"Martinez, Powers and Diaz",32,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Melody Hall,approved,React Native,"Martinez, Powers and Diaz",32,ETL Pipeline Implementation with ADF and Snowflake,3,React Native,William Hill,Weaver Group,personalProjects
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Hannah Hernandez,approved,React Native,"Golden, Hunt and Williams",15,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Kelly Gilbert,pending,ADF,"Golden, Hunt and Williams",15,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Travis Boyd,approved,Slides,"Golden, Hunt and Williams",15,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Rachel Olson,deny,ADF,"Golden, Hunt and Williams",15,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Melody Hall,approved,React Native,"Golden, Hunt and Williams",15,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Hannah Hernandez,approved,React Native,"Golden, Hunt and Williams",15,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Kelly Gilbert,pending,ADF,"Golden, Hunt and Williams",15,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Travis Boyd,approved,Slides,"Golden, Hunt and Williams",15,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Rachel Olson,deny,ADF,"Golden, Hunt and Williams",15,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Melody Hall,approved,React Native,"Golden, Hunt and Williams",15,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Hannah Hernandez,approved,React Native,Perez-Caldwell,10,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Kelly Gilbert,pending,ADF,Perez-Caldwell,10,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Travis Boyd,approved,Slides,Perez-Caldwell,10,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Rachel Olson,deny,ADF,Perez-Caldwell,10,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Melody Hall,approved,React Native,Perez-Caldwell,10,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Hannah Hernandez,approved,React Native,Perez-Caldwell,10,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Kelly Gilbert,pending,ADF,Perez-Caldwell,10,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Travis Boyd,approved,Slides,Perez-Caldwell,10,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Rachel Olson,deny,ADF,Perez-Caldwell,10,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Melody Hall,approved,React Native,Perez-Caldwell,10,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Hannah Hernandez,approved,React Native,Johnson Group,22,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Kelly Gilbert,pending,ADF,Johnson Group,22,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Travis Boyd,approved,Slides,Johnson Group,22,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Rachel Olson,deny,ADF,Johnson Group,22,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",collaborativeLearning
66154161f18a366646f02060,John Miller,staylor@example.net,Delivery Head,John Miller,Melody Hall,approved,React Native,Johnson Group,22,Mobile App Development using React Native and AWS Amplify,9,Project Mgmt,Jennifer Brewer,"Nunez, Jones and Jenkins",collaborativeLearning
